,year,state,consumption,state_code,tax_name,tax_code,taxes_collected,include?,population
2363,2020,Maine,61124,20.0,Hunting and Fishing License,T23,16579,no,1335063
2364,2018,Massachusetts,364730,22.0,Hunting and Fishing License,T23,5482,no,6863246
2365,2019,Massachusetts,377584,22.0,Hunting and Fishing License,T23,5482,no,6863246
2366,2020,Massachusetts,358472,22.0,Hunting and Fishing License,T23,5482,no,6863246
2367,2018,New Hampshire,69527,30.0,Huntingand Fishing License,T23,11233,no,1349767
2368,2019,New Hampshire,72030,30.0,Huntingand Fishing License,T23,11233,no,1349767
2369,2020,New Hampshire,70719,30.0,Huntingand Fishing License,T23,11233,no,1349767
2370,2018,Rhode Island,45923,40.0,Hunting and Fishing License,T23,1691,no,1056486
2371,2019,Rhode Island,47198,40.0,Hunting and Fishing License,T23,1691,no,1056486
2372,2020,Rhode Island,45397,40.0,Hunting and Fishing License,T23,1691,no,1056486
2373,2018,Vermont,30020,46.0,Hunting and Fishing License,T23,7394,no,624525
2374,2019,Vermont,30756,46.0,Hunting and Fishing License,T23,7394,no,624525
2375,2020,Vermont,29545,46.0,Hunting and Fishing License,T23,7394,no,624525
2376,2018,Delaware,44250,8.0,Hunting and Fishing License,T23,3249,no,957078
2377,2019,Delaware,45865,8.0,Hunting and Fishing License,T23,3249,no,957078
2378,2020,Delaware,44834,8.0,Hunting and Fishing License,T23,3249,no,957078
2379,2018,Maryland,273980,21.0,Hunting and Fishing License,T23,18043,no,6024891
2380,2019,Maryland,280842,21.0,Hunting and Fishing License,T23,18043,no,6024891
2381,2020,Maryland,268457,21.0,Hunting and Fishing License,T23,18043,no,6024891
2382,2018,New Jersey,443500,31.0,Hunting and Fishing License,T23,13720,no,8888543
2383,2019,New Jersey,458468,31.0,Hunting and Fishing License,T23,13720,no,8888543
2384,2020,New Jersey,446078,31.0,Hunting and Fishing License,T23,13720,no,8888543
2385,2018,New York,976857,33.0,Hunting and Fishing License,T23,44172,no,19590719
2386,2019,New York,1015020,33.0,Hunting and Fishing License,T23,44172,no,19590719
2387,2020,New York,961707,33.0,Hunting and Fishing License,T23,44172,no,19590719
2388,2018,Pennsylvania,577036,39.0,Hunting and Fishing License,T23,74991,no,12790447
2389,2019,Pennsylvania,594861,39.0,Hunting and Fishing License,T23,74991,no,12790447
2390,2020,Pennsylvania,570772,39.0,Hunting and Fishing License,T23,74991,no,12790447
2391,2018,Illinois,559565,14.0,Hunting and Fishing License,T23,40808,no,12786196
2392,2019,Illinois,574300,14.0,Hunting and Fishing License,T23,40808,no,12786196
2393,2020,Illinois,553612,14.0,Hunting and Fishing License,T23,40808,no,12786196
2394,2018,Indiana,253792,15.0,Hunting and Fishing License,T23,18902,no,6660082
2395,2019,Indiana,260120,15.0,Hunting and Fishing License,T23,18902,no,6660082
2396,2020,Indiana,257343,15.0,Hunting and Fishing License,T23,18902,no,6660082
2397,2018,Michigan,411916,23.0,Hunting and Fishing License,T23,53756,no,9976447
2398,2019,Michigan,423448,23.0,Hunting and Fishing License,T23,53756,no,9976447
2399,2020,Michigan,411364,23.0,Hunting and Fishing License,T23,53756,no,9976447
2400,2018,Ohio,463474,36.0,Hunting and Fishing License,T23,30186,no,11664129
2401,2019,Ohio,475942,36.0,Hunting and Fishing License,T23,30186,no,11664129
2402,2020,Ohio,466160,36.0,Hunting and Fishing License,T23,30186,no,11664129
2403,2018,Wisconsin,238008,50.0,Hunting and Fishing License,T23,47571,no,5792051
2404,2019,Wisconsin,244555,50.0,Hunting and Fishing License,T23,47571,no,5792051
2405,2020,Wisconsin,238923,50.0,Hunting and Fishing License,T23,47571,no,5792051
2406,2018,Iowa,119390,16.0,Hunting and Fishing License,T23,28832,no,3143637
2407,2019,Iowa,121840,16.0,Hunting and Fishing License,T23,28832,no,3143637
2408,2020,Iowa,118905,16.0,Hunting and Fishing License,T23,28832,no,3143637
2409,2018,Kansas,111458,17.0,Hunting and Fishing License,T23,30961,no,2910689
2410,2019,Kansas,114771,17.0,Hunting and Fishing License,T23,30961,no,2910689
2411,2020,Kansas,113185,17.0,Hunting and Fishing License,T23,30961,no,2910689
2412,2018,Minnesota,255154,24.0,Hunting and Fishing License,T23,53665,no,5568155
2413,2019,Minnesota,262443,24.0,Hunting and Fishing License,T23,53665,no,5568155
2414,2020,Minnesota,251205,24.0,Hunting and Fishing License,T23,53665,no,5568155
2415,2018,Missouri,244845,26.0,Hunting and Fishing License,T23,23083,no,6108612
2416,2019,Missouri,252194,26.0,Hunting and Fishing License,T23,23083,no,6108612
2417,2020,Missouri,246053,26.0,Hunting and Fishing License,T23,23083,no,6108612
2418,2018,Nebraska,78632,28.0,Hunting and Fishing License,T23,15861,no,1917575
2419,2019,Nebraska,80688,28.0,Hunting and Fishing License,T23,15861,no,1917575
2420,2020,Nebraska,79714,28.0,Hunting and Fishing License,T23,15861,no,1917575
2421,2018,North Dakota,34104,35.0,Hunting and Fishing License,T23,18370,no,755176
2422,2019,North Dakota,34836,35.0,Hunting and Fishing License,T23,18370,no,755176
2423,2020,North Dakota,33631,35.0,Hunting and Fishing License,T23,18370,no,755176
2424,2018,South Dakota,36219,42.0,Hunting and Fishing License,T23,29866,no,873286
2425,2019,South Dakota,37599,42.0,Hunting and Fishing License,T23,29866,no,873286
2426,2020,South Dakota,37338,42.0,Hunting and Fishing License,T23,29866,no,873286
2427,2018,Alabama,170857,1.0,Hunting and Fishing License,T23,22956,no,4875120
2428,2019,Alabama,177751,1.0,Hunting and Fishing License,T23,22956,no,4875120
2429,2020,Alabama,176480,1.0,Hunting and Fishing License,T23,22956,no,4875120
2430,2018,Arkansas,101727,4.0,Hunting and Fishing License,T23,26912,no,3002997
2431,2019,Arkansas,104430,4.0,Hunting and Fishing License,T23,26912,no,3002997
2432,2020,Arkansas,104489,4.0,Hunting and Fishing License,T23,26912,no,3002997
2433,2018,Florida,927049,10.0,Hunting and Fishing License,T23,15166,no,20976812
2434,2019,Florida,966943,10.0,Hunting and Fishing License,T23,15166,no,20976812
2435,2020,Florida,947906,10.0,Hunting and Fishing License,T23,15166,no,20976812
2436,2018,Georgia,400690,11.0,Hunting and Fishing License,T23,27000,no,10413055
2437,2019,Georgia,416542,11.0,Hunting and Fishing License,T23,27000,no,10413055
2438,2020,Georgia,408753,11.0,Hunting and Fishing License,T23,27000,no,10413055
2439,2018,Kentucky,160788,18.0,Hunting and Fishing License,T23,28532,no,4453874
2440,2019,Kentucky,165186,18.0,Hunting and Fishing License,T23,28532,no,4453874
2441,2020,Kentucky,163750,18.0,Hunting and Fishing License,T23,28532,no,4453874
2442,2018,Louisiana,171430,19.0,Hunting and Fishing License,T23,30684,no,4670818
2443,2019,Louisiana,176521,19.0,Hunting and Fishing License,T23,30684,no,4670818
2444,2020,Louisiana,173521,19.0,Hunting and Fishing License,T23,30684,no,4670818
2445,2018,Mississippi,94782,25.0,Hunting and Fishing License,T23,2243,no,2989663
2446,2019,Mississippi,96534,25.0,Hunting and Fishing License,T23,2243,no,2989663
2447,2020,Mississippi,95998,25.0,Hunting and Fishing License,T23,2243,no,2989663
2448,2018,North Carolina,388543,34.0,Hunting and Fishing License,T23,33438,no,10270800
2449,2019,North Carolina,407916,34.0,Hunting and Fishing License,T23,33438,no,10270800
2450,2020,North Carolina,405953,34.0,Hunting and Fishing License,T23,33438,no,10270800
2451,2018,South Carolina,188549,41.0,Hunting and Fishing License,T23,17907,no,5021219
2452,2019,South Carolina,196624,41.0,Hunting and Fishing License,T23,17907,no,5021219
2453,2020,South Carolina,195959,41.0,Hunting and Fishing License,T23,17907,no,5021219
2454,2018,Tennessee,250646,43.0,Hunting and Fishing License,T23,37869,no,6708794
2455,2019,Tennessee,260814,43.0,Hunting and Fishing License,T23,37869,no,6708794
2456,2020,Tennessee,258252,43.0,Hunting and Fishing License,T23,37869,no,6708794
2457,2018,Virginia,366752,47.0,Hunting and Fishing License,T23,28762,no,8465207
2458,2019,Virginia,377556,47.0,Hunting and Fishing License,T23,28762,no,8465207
2459,2020,Virginia,367303,47.0,Hunting and Fishing License,T23,28762,no,8465207
2460,2018,West Virginia,66584,49.0,Hunting and Fishing License,T23,12295,no,1817048
2461,2019,West Virginia,68110,49.0,Hunting and Fishing License,T23,12295,no,1817048
2462,2020,West Virginia,66404,49.0,Hunting and Fishing License,T23,12295,no,1817048
2463,2018,Arizona,273434,3.0,Hunting and Fishing License,T23,35849,no,7048876
2464,2019,Arizona,287660,3.0,Hunting and Fishing License,T23,35849,no,7048876
2465,2020,Arizona,287090,3.0,Hunting and Fishing License,T23,35849,no,7048876
2466,2018,New Mexico,74540,32.0,Hunting and Fishing License,T23,30779,no,2093395
2467,2019,New Mexico,76039,32.0,Hunting and Fishing License,T23,30779,no,2093395
2468,2020,New Mexico,74276,32.0,Hunting and Fishing License,T23,30779,no,2093395
2469,2018,Oklahoma,135983,37.0,Hunting and Fishing License,T23,20344,no,3932640
2470,2019,Oklahoma,138946,37.0,Hunting and Fishing License,T23,20344,no,3932640
2471,2020,Oklahoma,137469,37.0,Hunting and Fishing License,T23,20344,no,3932640
2472,2018,Texas,1128352,44.0,Hunting and Fishing License,T23,103550,no,28322717
2473,2019,Texas,1173809,44.0,Hunting and Fishing License,T23,103550,no,28322717
2474,2020,Texas,1164466,44.0,Hunting and Fishing License,T23,103550,no,28322717
2475,2018,Colorado,259864,6.0,Hunting and Fishing License,T23,75573,no,5615902
2476,2019,Colorado,273403,6.0,Hunting and Fishing License,T23,75573,no,5615902
2477,2020,Colorado,270883,6.0,Hunting and Fishing License,T23,75573,no,5615902
2478,2018,Idaho,61376,13.0,Hunting and Fishing License,T23,42886,no,1718904
2479,2019,Idaho,63986,13.0,Hunting and Fishing License,T23,42886,no,1718904
2480,2020,Idaho,64781,13.0,Hunting and Fishing License,T23,42886,no,1718904
2481,2018,Montana,43990,27.0,Hunting and Fishing License,T23,39240,no,1053090
2482,2019,Montana,45545,27.0,Hunting and Fishing License,T23,39240,no,1053090
2483,2020,Montana,45719,27.0,Hunting and Fishing License,T23,39240,no,1053090
2484,2018,Utah,113864,45.0,Hunting and Fishing License,T23,30622,no,3103118
2485,2019,Utah,119970,45.0,Hunting and Fishing License,T23,30622,no,3103118
2486,2020,Utah,121445,45.0,Hunting and Fishing License,T23,30622,no,3103118
2487,2018,Wyoming,24352,51.0,Hunting and Fishing License,T23,34543,no,578934
2488,2019,Wyoming,24839,51.0,Hunting and Fishing License,T23,34543,no,578934
2489,2020,Wyoming,24467,51.0,Hunting and Fishing License,T23,34543,no,578934
2490,2018,Alaska,36645,2.0,Hunting and Fishing License,T23,32900,no,739786
2491,2019,Alaska,37780,2.0,Hunting and Fishing License,T23,32900,no,739786
2492,2020,Alaska,35636,2.0,Hunting and Fishing License,T23,32900,no,739786
2493,2018,California,1835635,5.0,Hunting and Fishing License,T23,104176,no,39399349
2494,2019,California,1921463,5.0,Hunting and Fishing License,T23,104176,no,39399349
2495,2020,California,1835981,5.0,Hunting and Fishing License,T23,104176,no,39399349
2496,2018,Hawaii,64439,12.0,Hunting and Fishing License,T23,567,no,1424203
2497,2019,Hawaii,66977,12.0,Hunting and Fishing License,T23,567,no,1424203
2498,2020,Hawaii,63427,12.0,Hunting and Fishing License,T23,567,no,1424203
2499,2018,Nevada,120132,29.0,Hunting and Fishing License,T23,13447,no,2972405
2500,2019,Nevada,125927,29.0,Hunting and Fishing License,T23,13447,no,2972405
2501,2020,Nevada,123054,29.0,Hunting and Fishing License,T23,13447,no,2972405
2502,2018,Oregon,172989,38.0,Hunting and Fishing License,T23,55759,no,4146592
2503,2019,Oregon,180750,38.0,Hunting and Fishing License,T23,55759,no,4146592
2504,2020,Oregon,178375,38.0,Hunting and Fishing License,T23,55759,no,4146592
2505,2018,Washington,347411,48.0,Hunting and Fishing License,T23,41287,no,7425432
2506,2019,Washington,363100,48.0,Hunting and Fishing License,T23,41287,no,7425432
2507,2020,Washington,354219,48.0,Hunting and Fishing License,T23,41287,no,7425432
2508,2018,Connecticut,181568,7.0,Motor Vehicle License,T24,235105,no,3573880
2509,2019,Connecticut,185316,7.0,Motor Vehicle License,T24,235105,no,3573880
2510,2020,Connecticut,179406,7.0,Motor Vehicle License,T24,235105,no,3573880
2511,2018,Maine,60086,20.0,Motor Vehicle License,T24,109723,no,1335063
2512,2019,Maine,62130,20.0,Motor Vehicle License,T24,109723,no,1335063
2513,2020,Maine,61124,20.0,Motor Vehicle License,T24,109723,no,1335063
2514,2018,Massachusetts,364730,22.0,Motor Vehicle License,T24,438855,no,6863246
2515,2019,Massachusetts,377584,22.0,Motor Vehicle License,T24,438855,no,6863246
2516,2020,Massachusetts,358472,22.0,Motor Vehicle License,T24,438855,no,6863246
2517,2018,New Hampshire,69527,30.0,Motor Vehicle License,T24,102438,no,1349767
2518,2019,New Hampshire,72030,30.0,Motor Vehicle License,T24,102438,no,1349767
2519,2020,New Hampshire,70719,30.0,Motor Vehicle License,T24,102438,no,1349767
2520,2018,Rhode Island,45923,40.0,Motor Vehicle License,T24,26788,no,1056486
2521,2019,Rhode Island,47198,40.0,Motor Vehicle License,T24,26788,no,1056486
2522,2020,Rhode Island,45397,40.0,Motor Vehicle License,T24,26788,no,1056486
2523,2018,Vermont,30020,46.0,Motor Vehicle License,T24,76905,no,624525
2524,2019,Vermont,30756,46.0,Motor Vehicle License,T24,76905,no,624525
2525,2020,Vermont,29545,46.0,Motor Vehicle License,T24,76905,no,624525
2526,2018,Delaware,44250,8.0,Motor Vehicle License,T24,57982,no,957078
2527,2019,Delaware,45865,8.0,Motor Vehicle License,T24,57982,no,957078
2528,2020,Delaware,44834,8.0,Motor Vehicle License,T24,57982,no,957078
2529,2018,Maryland,273980,21.0,Motor Vehicle License,T24,501360,no,6024891
2530,2019,Maryland,280842,21.0,Motor Vehicle License,T24,501360,no,6024891
2531,2020,Maryland,268457,21.0,Motor Vehicle License,T24,501360,no,6024891
2532,2018,New Jersey,443500,31.0,Motor Vehicle License,T24,667056,no,8888543
2533,2019,New Jersey,458468,31.0,Motor Vehicle License,T24,667056,no,8888543
2534,2020,New Jersey,446078,31.0,Motor Vehicle License,T24,667056,no,8888543
2535,2018,New York,976857,33.0,Motor Vehicle License,T24,1403555,no,19590719
2536,2019,New York,1015020,33.0,Motor Vehicle License,T24,1403555,no,19590719
2537,2020,New York,961707,33.0,Motor Vehicle License,T24,1403555,no,19590719
2538,2018,Pennsylvania,577036,39.0,Motor Vehicle License,T24,928512,no,12790447
2539,2019,Pennsylvania,594861,39.0,Motor Vehicle License,T24,928512,no,12790447
2540,2020,Pennsylvania,570772,39.0,Motor Vehicle License,T24,928512,no,12790447
2541,2018,Illinois,559565,14.0,Motor Vehicle License,T24,1728151,no,12786196
2542,2019,Illinois,574300,14.0,Motor Vehicle License,T24,1728151,no,12786196
2543,2020,Illinois,553612,14.0,Motor Vehicle License,T24,1728151,no,12786196
2544,2018,Indiana,253792,15.0,Motor Vehicle License,T24,284202,no,6660082
2545,2019,Indiana,260120,15.0,Motor Vehicle License,T24,284202,no,6660082
2546,2020,Indiana,257343,15.0,Motor Vehicle License,T24,284202,no,6660082
2547,2018,Michigan,411916,23.0,Motor Vehicle License,T24,1191927,no,9976447
2548,2019,Michigan,423448,23.0,Motor Vehicle License,T24,1191927,no,9976447
2549,2020,Michigan,411364,23.0,Motor Vehicle License,T24,1191927,no,9976447
2550,2018,Ohio,463474,36.0,Motor Vehicle License,T24,640327,no,11664129
2551,2019,Ohio,475942,36.0,Motor Vehicle License,T24,640327,no,11664129
2552,2020,Ohio,466160,36.0,Motor Vehicle License,T24,640327,no,11664129
2553,2018,Wisconsin,238008,50.0,Motor Vehicle License,T24,296295,no,5792051
2554,2019,Wisconsin,244555,50.0,Motor Vehicle License,T24,296295,no,5792051
2555,2020,Wisconsin,238923,50.0,Motor Vehicle License,T24,296295,no,5792051
2556,2018,Iowa,119390,16.0,Motor Vehicle License,T24,537933,no,3143637
2557,2019,Iowa,121840,16.0,Motor Vehicle License,T24,537933,no,3143637
2558,2020,Iowa,118905,16.0,Motor Vehicle License,T24,537933,no,3143637
2559,2018,Kansas,111458,17.0,Motor Vehicle License,T24,124198,no,2910689
2560,2019,Kansas,114771,17.0,Motor Vehicle License,T24,124198,no,2910689
2561,2020,Kansas,113185,17.0,Motor Vehicle License,T24,124198,no,2910689
2562,2018,Minnesota,255154,24.0,Motor Vehicle License,T24,690116,no,5568155
2563,2019,Minnesota,262443,24.0,Motor Vehicle License,T24,690116,no,5568155
2564,2020,Minnesota,251205,24.0,Motor Vehicle License,T24,690116,no,5568155
2565,2018,Missouri,244845,26.0,Motor Vehicle License,T24,188210,no,6108612
2566,2019,Missouri,252194,26.0,Motor Vehicle License,T24,188210,no,6108612
2567,2020,Missouri,246053,26.0,Motor Vehicle License,T24,188210,no,6108612
2568,2018,Nebraska,78632,28.0,Motor Vehicle License,T24,110538,no,1917575
2569,2019,Nebraska,80688,28.0,Motor Vehicle License,T24,110538,no,1917575
2570,2020,Nebraska,79714,28.0,Motor Vehicle License,T24,110538,no,1917575
2571,2018,North Dakota,34104,35.0,Motor Vehicle License,T24,119853,no,755176
2572,2019,North Dakota,34836,35.0,Motor Vehicle License,T24,119853,no,755176
2573,2020,North Dakota,33631,35.0,Motor Vehicle License,T24,119853,no,755176
2574,2018,South Dakota,36219,42.0,Motor Vehicle License,T24,82947,no,873286
2575,2019,South Dakota,37599,42.0,Motor Vehicle License,T24,82947,no,873286
2576,2020,South Dakota,37338,42.0,Motor Vehicle License,T24,82947,no,873286
2577,2018,Alabama,170857,1.0,Motor Vehicle License,T24,219393,no,4875120
2578,2019,Alabama,177751,1.0,Motor Vehicle License,T24,219393,no,4875120
2579,2020,Alabama,176480,1.0,Motor Vehicle License,T24,219393,no,4875120
2580,2018,Arkansas,101727,4.0,Motor Vehicle License,T24,158446,no,3002997
2581,2019,Arkansas,104430,4.0,Motor Vehicle License,T24,158446,no,3002997
2582,2020,Arkansas,104489,4.0,Motor Vehicle License,T24,158446,no,3002997
2583,2018,Florida,927049,10.0,Motor Vehicle License,T24,1374140,no,20976812
2584,2019,Florida,966943,10.0,Motor Vehicle License,T24,1374140,no,20976812
2585,2020,Florida,947906,10.0,Motor Vehicle License,T24,1374140,no,20976812
2586,2018,Georgia,400690,11.0,Motor Vehicle License,T24,364255,no,10413055
2587,2019,Georgia,416542,11.0,Motor Vehicle License,T24,364255,no,10413055
2588,2020,Georgia,408753,11.0,Motor Vehicle License,T24,364255,no,10413055
2589,2018,Kentucky,160788,18.0,Motor Vehicle License,T24,208389,no,4453874
2590,2019,Kentucky,165186,18.0,Motor Vehicle License,T24,208389,no,4453874
2591,2020,Kentucky,163750,18.0,Motor Vehicle License,T24,208389,no,4453874
2592,2018,Louisiana,171430,19.0,Motor Vehicle License,T24,83002,no,4670818
2593,2019,Louisiana,176521,19.0,Motor Vehicle License,T24,83002,no,4670818
2594,2020,Louisiana,173521,19.0,Motor Vehicle License,T24,83002,no,4670818
2595,2018,Mississippi,94782,25.0,Motor Vehicle License,T24,158099,no,2989663
2596,2019,Mississippi,96534,25.0,Motor Vehicle License,T24,158099,no,2989663
2597,2020,Mississippi,95998,25.0,Motor Vehicle License,T24,158099,no,2989663
2598,2018,North Carolina,388543,34.0,Motor Vehicle License,T24,831878,no,10270800
2599,2019,North Carolina,407916,34.0,Motor Vehicle License,T24,831878,no,10270800
2600,2020,North Carolina,405953,34.0,Motor Vehicle License,T24,831878,no,10270800
2601,2018,South Carolina,188549,41.0,Motor Vehicle License,T24,229898,no,5021219
2602,2019,South Carolina,196624,41.0,Motor Vehicle License,T24,229898,no,5021219
